0.7172415256500244,21.25
1.216806411743164,21.25
1.7164111137390137,21.50
2.216165781021118,21.75
2.715373992919922,21.75
3.215672254562378,21.75
3.7153918743133545,21.75
4.21506667137146,22.50
4.714745044708252,25.25
5.214500188827515,28.00
5.714200735092163,29.00
6.213149309158325,29.50
6.713765382766724,30.00
7.212721586227417,30.25
7.717135190963745,30.25
8.216341733932495,30.50
8.71673583984375,30.50
9.215773582458496,30.75
9.716164827346802,30.75
10.21591854095459,30.75
10.714874744415283,30.75
11.215354919433594,30.75
11.715000867843628,30.75
12.214697122573853,31.00
12.714385509490967,31.00
13.213580846786499,31.00
13.713683366775513,31.00
14.216987371444702,31.00
14.717374324798584,31.00
15.217116832733154,31.00
15.716823101043701,31.00
16.215890884399414,31.25
16.716342449188232,30.75
17.216113805770874,30.25
17.715796947479248,30.00
18.2155921459198,29.75
18.714730739593506,29.50
19.214717149734497,29.25
19.714641571044922,29.00
20.213784217834473,28.75
20.714040756225586,28.50
21.21785879135132,28.25
21.717634677886963,28.00
22.21740746498108,28.00
22.717071056365967,27.75
23.216763496398926,27.50
23.71649980545044,27.50
24.21630024909973,27.25
24.715922594070435,27.25
25.21505618095398,27.00
25.71474552154541,27.00
26.215142726898193,26.75
26.714877605438232,26.50
27.214620113372803,26.50
27.71433711051941,26.50
28.218120336532593,26.25
28.71779179573059,26.25
29.217504501342773,26.00
29.717252731323242,26.00
30.216944456100464,25.75
